date,area_km2,data_source,cloud_coverage_percent,estimated_storage_bcm,cwc_storage_bcm,percent_full
2010-01-01,50.162142664671535,jrc,,0.5420059956826575,,49.679743
2010-02-01,1.3123060062255842,jrc,,0.0003363395830286271,,0.030829
2010-03-01,33.801777541975,jrc,,0.24351270246502774,,22.320138
2010-04-01,28.93383418994124,jrc,,0.17768008502288776,,16.285984
2010-05-01,18.8227104472657,jrc,,0.07433112086034195,,6.813118
2010-06-01,18.00970074737547,jrc,,0.06796788852139105,,6.229871
2010-07-01,0.0,jrc,,0.0,,0.0
2010-08-01,0.0,jrc,,0.0,,0.0
2010-09-01,68.41057005397171,jrc,,1.0165325252784734,,93.174384
2010-10-01,0.0,jrc,,0.0,,0.0
2010-11-01,67.22467480867475,jrc,,0.9811334628920937,,89.92974
2010-12-01,64.94686283054074,jrc,,0.9149229323893544,,83.860947
2011-01-01,63.681670953014354,jrc,,0.879158833660375,,80.582845
2011-02-01,58.099487579701965,jrc,,0.7299814382195561,,66.909389
2011-03-01,52.92396090222027,jrc,,0.6042023891165329,,55.380604
2011-04-01,48.45036412601901,jrc,,0.50517354052918,,46.303716
2011-05-01,1.267616903322467,jrc,,0.00031353008681019566,,0.028738
2011-06-01,41.398410896663165,jrc,,0.36726294638424206,,33.662965
2011-07-01,0.0,jrc,,0.0,,0.0
2011-08-01,0.0,jrc,,0.0,,0.0
2011-09-01,0.0,jrc,,0.0,,0.0
2011-10-01,69.55346210048893,jrc,,1.0512495686624315,,96.356514
2011-11-01,64.09922551142319,jrc,,0.8908822815140669,,81.657404
2011-12-01,61.525150328952314,jrc,,0.8198634683505185,,75.147889
2012-01-01,54.21258908792725,jrc,,0.6343938509924015,,58.147924
2012-02-01,46.89928872842458,jrc,,0.472932418284141,,43.348526
2012-03-01,42.82865332764183,jrc,,0.3934370107955673,,36.062054
2012-04-01,36.318506044258584,jrc,,0.2816677031642803,,25.817388
2012-05-01,29.48696265447975,jrc,,0.18463242554476475,,16.923229
2012-06-01,27.79970369982893,jrc,,0.16384764301851637,,15.018116
2012-07-01,0.0,jrc,,0.0,,0.0
2012-08-01,0.0,jrc,,0.0,,0.0
2012-09-01,67.56258879469378,jrc,,0.9911554658674284,,90.848347
2012-10-01,69.43934966821955,jrc,,1.0477566895131967,,96.03636
2012-11-01,63.778071272855215,jrc,,0.8818584267147461,,80.830287
2012-12-01,54.15919890597982,jrc,,0.6331281530672764,,58.031911
2013-01-01,57.29559273142465,jrc,,0.7096544845437359,,65.046241
2013-02-01,0.0,jrc,,0.0,,0.0
2013-03-01,48.897485767055585,jrc,,0.5146675982767555,,47.173932
2013-04-01,45.04461134602078,jrc,,0.4357938637604227,,39.944442
2013-05-01,40.13668003949368,jrc,,0.344930220458245,,31.615969
2013-06-01,0.0,jrc,,0.0,,0.0
2013-07-01,0.0,jrc,,0.0,,0.0
2013-08-01,0.0,jrc,,0.0,,0.0
2013-09-01,54.145264891873225,jrc,,0.6327980361550536,,58.001653
2013-10-01,69.64450434143635,jrc,,1.0540405138568114,,96.612329
2013-11-01,69.69935334001464,jrc,,1.055723746877626,,96.766613
2013-12-01,69.48870799001223,jrc,,1.0492667806665983,,96.174774
2014-01-01,66.50976961720971,jrc,,0.9601005360420326,,88.001882
2014-02-01,62.41129731608687,jrc,,0.8439749767941641,,77.357926
2014-03-01,56.53336253513086,jrc,,0.6906496064114725,,63.304272
2014-04-01,51.865427471126125,jrc,,0.5799596327673884,,53.158536
2014-05-01,50.167843826064214,jrc,,0.5421308622571432,,49.691188
2014-06-01,10.116975769409118,jrc,,0.02111826496773279,,1.93568
2014-07-01,0.0,jrc,,0.0,,0.0
2014-08-01,32.44830874478523,jrc,,0.22415555159745343,,20.54588
2014-09-01,66.72246976634018,jrc,,0.9663341674774781,,88.573251
2014-10-01,64.92485530408112,jrc,,0.9142946548851746,,83.80336
2014-11-01,51.54893151368412,jrc,,0.5728088315839038,,52.503101
2014-12-01,45.984257902862,jrc,,0.4544173071423815,,41.651449
2015-01-01,42.69058926337182,jrc,,0.3908705681996597,,35.826817
2015-02-01,31.996228936523146,jrc,,0.21787085127121594,,19.969831
2015-03-01,28.788900180131787,jrc,,0.17588074092858147,,16.121058
2015-04-01,26.174907974426116,jrc,,0.1450196875738593,,13.292364
2015-05-01,23.945888084167297,jrc,,0.12108190481057739,,11.09825
2015-06-01,9.162081336975142,jrc,,0.017273782413979973,,1.583298
2015-07-01,0.0515937366943359,jrc,,4.765559453116782e-07,,4.4e-05
2015-08-01,45.90745907691628,jrc,,0.4528803661103323,,41.510574
2015-09-01,69.17036427294681,jrc,,1.039546590363254,,95.28383
2015-10-01,67.19330766971855,jrc,,0.9802057795969181,,89.844709
2015-11-01,54.46720961635145,jrc,,0.640447647519551,,58.702809
2015-12-01,49.92059694689556,jrc,,0.5367290595672701,,49.196064
2016-01-01,44.226894159817,jrc,,0.41990822744949746,,38.48838
2016-02-01,38.50490275810109,jrc,,0.31709965407426866,,29.065046
2016-03-01,29.64096093717761,jrc,,0.18659211104424564,,17.102852
2016-04-01,25.64467620036087,jrc,,0.1391272205686858,,12.752266
2016-05-01,22.9283445561523,jrc,,0.11088063577125513,,10.163211
2016-06-01,20.754953162231317,jrc,,0.09061309023002344,,8.305508
2016-07-01,0.0,jrc,,0.0,,0.0
2016-08-01,0.0,jrc,,0.0,,0.0
2016-09-01,59.23884793664891,jrc,,0.7592891477010885,,69.595706
2016-10-01,58.030768538958945,jrc,,0.7282324684994,,66.749081
2016-11-01,47.91853729272154,jrc,,0.4939974742498632,,45.279329
2016-12-01,44.90108640007512,jrc,,0.43298400746489396,,39.686893
2017-01-01,40.2451948690299,jrc,,0.346823047220481,,31.789464
2017-02-01,33.76447481628206,jrc,,0.2429683176438363,,22.27024
2017-03-01,27.824647515058277,jrc,,0.16414576393908115,,15.045441
2017-04-01,24.03831187512188,jrc,,0.12203102544702032,,11.185245
2017-05-01,21.87907737243644,jrc,,0.1008373301851284,,9.242652
2017-06-01,17.67119673175057,jrc,,0.06540352366506509,,5.994823
2017-07-01,0.0,jrc,,0.0,,0.0
2017-08-01,0.0,jrc,,0.0,,0.0
2017-09-01,39.53564408263815,jrc,,0.3345413540389534,,30.663735
2017-10-01,39.87507234348974,jrc,,0.3403885662118143,,31.199685
2017-11-01,36.91042102721177,jrc,,0.2910501803347586,,26.677377
2017-12-01,34.03152001886106,jrc,,0.24687910403602895,,22.628699
2018-01-01,28.892253575549397,jrc,,0.1771629158739592,,16.238581
2018-02-01,24.36420985081259,jrc,,0.12540770984228608,,11.494749
2018-03-01,24.060009970397743,jrc,,0.12225439225971835,,11.205719
2018-04-01,22.099649198303155,jrc,,0.10290849324899873,,9.432493
2018-05-01,19.779808287292497,jrc,,0.08219202026269654,,7.533641
2018-06-01,7.252757147094703,jrc,,0.010756640532179682,,0.985943
2018-07-01,0.0,jrc,,0.0,,0.0
2018-08-01,10.047802908813509,jrc,,0.020826625995593588,,1.908948
2018-09-01,33.79283016593754,jrc,,0.24338207086367716,,22.308164
2018-10-01,32.61463832572738,jrc,,0.22649061139681068,,20.759909
2018-11-01,22.0786222249583,jrc,,0.1027101306000908,,9.414311
2018-12-01,20.56571707926861,jrc,,0.08894636145404305,,8.152737
2019-01-01,19.530383692290023,jrc,,0.08010486058032257,,7.342334
2019-02-01,18.51837335809308,jrc,,0.07191536510686818,,6.591692
2019-03-01,16.899116900756837,jrc,,0.05974142616675463,,5.475841
2019-04-01,13.88017381988528,jrc,,0.040090306726008294,,3.674639
2019-05-01,12.1542871166992,jrc,,0.03063078380634891,,2.807588
2019-06-01,9.915931826599175,jrc,,0.020276337054487167,,1.858509
2019-07-01,0.0,jrc,,0.0,,0.0
2019-08-01,0.0,jrc,,0.0,,0.0
2019-09-01,0.0,jrc,,0.0,,0.0
2019-10-01,70.02320656497713,jrc,,1.0656900518386085,,97.680115
2019-11-01,70.07512706504593,jrc,,1.0672922735031034,,97.826973
2019-12-01,70.15727316249416,jrc,,1.069829722000247,,98.059553
2020-01-01,70.83881746741203,jrc,,1.0910000000000026,,100.0
2020-02-01,70.15073087727185,jrc,,1.0696275224682177,,98.041019
2020-03-01,69.29780841884242,jrc,,1.0434324217403579,,95.640002
2020-04-01,68.20260392615789,jrc,,1.0102787567555922,,92.601169
2020-05-01,66.45075487822376,jrc,,0.9583746052921104,,87.843685
2020-06-01,39.54900650112468,jrc,,0.3347705732049574,,30.684745
2020-07-01,0.0,jrc,,0.0,,0.0
2020-08-01,0.0,jrc,,0.0,,0.0
2020-09-01,22.085490365059872,jrc,,0.10277490140984918,,9.420248
2020-10-01,70.65960704070552,jrc,,1.0854129602780005,,99.487897
2020-11-01,70.72388665991575,jrc,,1.0874152614169696,,99.671426
2020-12-01,70.78317878152531,jrc,,1.089263860385772,,99.840867
2021-01-01,69.40262302945193,jrc,,1.0466337728263133,,95.933435
2021-02-01,67.35517788504673,jrc,,0.9849978649863192,,90.283947
2021-03-01,65.89491026784177,jrc,,0.9421956979519421,,86.360742
2021-04-01,63.61511761747751,jrc,,0.8772975218770888,,80.412238
2021-05-01,61.62969436474704,jrc,,0.8226896258486438,,75.406932
2021-06-01,53.551071991858045,jrc,,0.6188019092168441,,56.718782
2021-07-01,0.0,jrc,,0.0,,0.0
2021-08-01,25.645460018571345,jrc,,0.13913583976081564,,12.753056
2021-09-01,0.0,jrc,,0.0,,0.0
2021-10-01,70.30968421418605,jrc,,1.0745457034067696,,98.491815
2021-11-01,67.68270503260749,jrc,,0.9947303583805227,,91.176018
2021-12-01,63.77086657643251,jrc,,0.8816565215207267,,80.81178
2025-12-28,65.41489539827742,sentinel_2,3.83113975,0.9283362428604576,,85.090398
2026-01-07,63.5983833225715,sentinel_2,3.723604222222222,0.8768298246093561,,80.36937
2026-01-17,61.75783730766423,sentinel_2,3.032693615384616,0.8261604579897309,,75.725065
2026-01-27,60.60783286964244,sentinel_2,5.5528566,0.795276722984728,,72.894292
2026-02-06,57.57007015509828,sentinel_2,31.74923733333334,0.7165621107665187,,65.679387
2026-02-16,55.229734319922066,sentinel_2,1.0715732,0.6587515160633515,,60.380524
2026-02-26,53.468723394474075,sentinel_2,18.798853,0.6168747119926633,,56.542137
2026-03-08,52.66352259202686,sentinel_2,0.0121218461538461,0.5981911247964399,,54.829617
2026-03-18,51.730355030122865,sentinel_2,7.953717454545455,0.5769023545137258,,52.878309
2026-03-28,51.8605509778675,sentinel_2,8.7601765,0.5798491140147942,,53.148406
2026-04-07,51.44383384304969,sentinel_2,16.7933601,0.5704442310454162,,52.286364
2026-04-17,50.658830914667966,sentinel_2,4.817385,0.552939111121648,,50.681862
2026-04-27,50.22147551490016,sentinel_2,9.712323800000002,0.5433062143768643,,49.79892
2026-05-07,49.46255077677858,sentinel_2,7.004709461538462,0.5267941610627835,,48.285441
2026-05-17,49.37936623235402,sentinel_2,9.618748882352945,0.5250000000000011,,48.12099
