date,area_km2,data_source,cloud_coverage_percent,estimated_storage_bcm,cwc_storage_bcm,percent_full
2000-01-01,93.63066420949653,jrc,,0.3965026276955155,,82.26195595342645
2000-02-01,71.06456941249877,jrc,,0.31479071140212356,,65.30927622450696
2000-03-01,0.0,jrc,,0.0,,0.0
2000-04-01,0.0,jrc,,0.0,,0.0
2000-05-01,14.898146017594875,jrc,,0.08515462820474767,,17.666935312188315
2000-06-01,0.0,jrc,,0.0,,0.0
2000-07-01,45.40553889063293,jrc,,0.2163811370218225,,44.89235207921629
2000-08-01,0.0,jrc,,0.0,,0.0
2000-09-01,101.19156924912181,jrc,,0.42312582833620704,,87.78544156352844
2000-10-01,99.64666159166632,jrc,,0.41771312619684603,,86.66247431469834
2000-11-01,90.21815360070785,jrc,,0.38437285935754295,,79.74540650571431
2000-12-01,87.11794837878566,jrc,,0.37328815570675616,,77.44567545783323
2001-01-01,0.0,jrc,,0.0,,0.0
2001-02-01,0.0,jrc,,0.0,,0.0
2001-03-01,47.435779299712756,jrc,,0.22444866472026107,,46.5661130125023
2001-04-01,0.0,jrc,,0.0,,0.0
2001-05-01,1.1097515646972669,jrc,,0.009690153330639314,,2.01040525531936
2001-06-01,2.957654639343327,jrc,,0.022008565174524444,,4.5660923598598435
2001-07-01,6.9519664786989654,jrc,,0.044998036058465446,,9.335692128312335
2001-08-01,19.857364297137135,jrc,,0.10830214036867837,,22.46932372794157
2001-09-01,17.76153661704259,jrc,,0.09865057041462043,,20.46692332253536
2001-10-01,50.70940266978373,jrc,,0.2373398770874408,,49.240638399883984
2001-11-01,0.0,jrc,,0.0,,0.0
2001-12-01,0.0,jrc,,0.0,,0.0
2002-01-01,34.88265669406939,jrc,,0.17354087522967748,,36.004330960514004
2002-02-01,0.0,jrc,,0.0,,0.0
2002-03-01,0.0,jrc,,0.0,,0.0
2002-04-01,16.478820167846475,jrc,,0.09265241599021702,,19.222492944028428
2002-05-01,0.0,jrc,,0.0,,0.0
2002-06-01,0.0,jrc,,0.0,,0.0
2002-07-01,1.0425511027832022,jrc,,0.009196625427282046,,1.908013574124906
2002-08-01,0.0,jrc,,0.0,,0.0
2002-09-01,22.00537353151555,jrc,,0.11802284912253184,,24.486068282682957
2002-10-01,0.0,jrc,,0.0,,0.0
2002-11-01,13.98241892426968,jrc,,0.08075201645219367,,16.753530384272548
2002-12-01,12.318327574695614,jrc,,0.07262758167436453,,15.067963002980195
2003-01-01,11.493143415648863,jrc,,0.0685333364435453,,14.218534531855873
2003-02-01,0.0,jrc,,0.0,,0.0
2003-03-01,7.559813759154922,jrc,,0.0482677900673952,,10.014064329335104
2003-04-01,0.0,jrc,,0.0,,0.0
2003-05-01,4.587650633117655,jrc,,0.03177820605453973,,6.592988807995795
2003-06-01,0.0,jrc,,0.0,,0.0
2003-07-01,0.0,jrc,,0.0,,0.0
2003-08-01,0.0,jrc,,0.0,,0.0
2003-09-01,0.0,jrc,,0.0,,0.0
2003-10-01,18.459680913297344,jrc,,0.1018852618087345,,21.13802112214409
2003-11-01,32.10569755545736,jrc,,0.16190213128963826,,33.58965379453076
2003-12-01,24.28603760996796,jrc,,0.1281758551310297,,26.592501064528985
2004-01-01,0.0,jrc,,0.0,,0.0
2004-02-01,26.05845089853079,jrc,,0.135958631733264,,28.20718500690125
2004-03-01,23.712332581024963,jrc,,0.12563707722562448,,26.065783656768566
2004-04-01,11.451078323098889,jrc,,0.06832336640147689,,14.174972282464084
2004-05-01,8.265875630187466,jrc,,0.05201255844467703,,10.790987229186106
2004-06-01,7.946941471312934,jrc,,0.05032775712299954,,10.441443386514427
2004-07-01,4.590007414855882,jrc,,0.03179186706440578,,6.595823042407839
2004-08-01,0.16417111889648445,jrc,,0.0019579995563595225,,0.40622397434844865
2004-09-01,0.08758624096679692,jrc,,0.0011573683714456741,,0.2401179193870693
2004-10-01,11.223262537441148,jrc,,0.06718401140084214,,13.938591576938203
2004-11-01,11.900200822981208,jrc,,0.0705587868969503,,14.638752468246953
2004-12-01,12.23778523894088,jrc,,0.07222997942295997,,14.985472909327797
2005-01-01,8.651378147226746,jrc,,0.05403493913417996,,11.210568285099578
2005-02-01,9.457590250452279,jrc,,0.05821787771669853,,12.078397866534965
2005-03-01,6.201462230450773,jrc,,0.04089544388488457,,8.4845319263246
2005-04-01,4.054852244140604,jrc,,0.02865905912749056,,5.945862889520863
2005-05-01,1.9453820084228535,jrc,,0.015500112648167093,,3.2157910058437955
2005-06-01,0.9090303481933589,jrc,,0.008200127867859317,,1.7012713418795264
2005-07-01,2.1273788880119775,jrc,,0.016704661929269116,,3.4656974956989868
2005-08-01,24.510964274346055,jrc,,0.1291685276915298,,26.798449728533157
2005-09-01,13.776861691479876,jrc,,0.07975736719968285,,16.547171618191463
2005-10-01,0.0,jrc,,0.0,,0.0
2005-11-01,101.51027721305405,jrc,,0.42424076257984944,,88.01675572196046
2005-12-01,75.93568526051783,jrc,,0.3327490886645182,,69.03508063579216
2006-01-01,85.10041081516596,jrc,,0.3660399922806485,,75.94190711216774
2006-02-01,82.81057749634607,jrc,,0.3577795044150707,,74.2281129491848
2006-03-01,48.75817162099399,jrc,,0.2296730551929598,,47.65001145082154
2006-04-01,75.86064436480424,jrc,,0.33247388982972104,,68.97798544185085
2006-05-01,54.10107012086126,jrc,,0.25055348879477013,,51.98205161717223
2006-06-01,42.806415879403566,jrc,,0.205966369122077,,42.731611851053316
2006-07-01,0.018709976196289065,jrc,,0.0003180424645586672,,0.06598391380885212
2006-08-01,0.0,jrc,,0.0,,0.0
2006-09-01,65.56237736939806,jrc,,0.29426174547599504,,61.05015466306951
2006-10-01,93.07842419852992,jrc,,0.39454464959905383,,81.85573643133898
2006-11-01,98.06403030667809,jrc,,0.4121540381746252,,85.50913655075212
2006-12-01,92.35986675341503,jrc,,0.3919941487156828,,81.3265868704736
2007-01-01,74.95028354089385,jrc,,0.3291317537467685,,68.28459621302252
2007-02-01,57.80559637088496,jrc,,0.26483254559791597,,54.94451153483734
2007-03-01,71.0661268305226,jrc,,0.3147964845914381,,65.31047398162616
2007-04-01,48.73992492423329,jrc,,0.22960112640370428,,47.63508846549882
2007-05-01,0.002551142883300781,jrc,,6.002539126490681e-05,,0.012453400677366557
2007-06-01,15.641344212280579,jrc,,0.08869530003348768,,18.401514529769226
2007-07-01,1.8138264841918912,jrc,,0.014617976060915753,,3.032775116372563
2007-08-01,7.510717636730817,jrc,,0.04800532789207058,,9.959611595865265
2007-09-01,4.570668337654677,jrc,,0.03167973482713111,,6.57255909276579
2007-10-01,36.80533607658219,jrc,,0.18151026698394135,,37.65773173940692
2007-11-01,38.73667978697488,jrc,,0.18944744959422907,,39.30445012328404
2007-12-01,56.89483015749594,jrc,,0.2613362167448351,,54.219132104737575
2008-01-01,52.700000605358845,jrc,,0.24511193697275094,,50.853098957002274
2008-02-01,47.92103817202564,jrc,,0.22636850858708246,,46.96442086868931
2008-03-01,22.27749360524808,jrc,,0.11924297396652328,,24.739206217121012
2008-04-01,20.62220548095159,jrc,,0.11178216680475878,,23.19132091385037
2008-05-01,20.794051163008238,jrc,,0.11256114311439491,,23.352934256098532
2008-06-01,5.081865656616046,jrc,,0.03461884475096792,,7.182332935885462
2008-07-01,9.771919418029096,jrc,,0.05983275295795674,,12.413434223642478
2008-08-01,0.1131101671142578,jrc,,0.001433560128092037,,0.29741911371204083
2008-09-01,100.4181447497777,jrc,,0.4204177748033789,,87.22360473099148
2008-10-01,103.53216074840142,jrc,,0.43130069027843543,,89.48147101212354
2008-11-01,103.54675043759764,jrc,,0.4313515517032311,,89.49202317494421
2008-12-01,101.33072187985194,jrc,,0.4236126955482556,,87.88645135855926
2009-01-01,86.13089162894083,jrc,,0.3697455378914437,,76.71069250859827
2009-02-01,66.2614250192934,jrc,,0.2968850706051091,,61.59441298861184
2009-03-01,60.4856069269286,jrc,,0.27506933495988384,,57.06832675516262
2009-04-01,46.42660773594363,jrc,,0.22044573501775147,,45.73562967173267
2009-05-01,30.92605779541198,jrc,,0.15690890618587008,,32.553714976321594
2009-06-01,26.517455972960438,jrc,,0.13795986623580492,,28.622378887096456
2009-07-01,1.8429192882690466,jrc,,0.014813930249854378,,3.0734295124179205
