date,area_km2,data_source,cloud_coverage_percent,estimated_storage_bcm,cwc_storage_bcm,percent_full
2000-01-01,0.0,jrc,,0.0,,0.0
2000-02-01,9.907971156626733,jrc,,0.10842852677251844,,36.263721328601484
2000-03-01,9.487406237863334,jrc,,0.10589606536260229,,35.416744268428864
2000-04-01,0.0,jrc,,0.0,,0.0
2000-05-01,9.857554736731425,jrc,,0.1081275570315825,,36.16306255236873
2000-06-01,0.0,jrc,,0.0,,0.0
2000-07-01,0.0,jrc,,0.0,,0.0
2000-08-01,0.013266041931152344,jrc,,0.0029486046018686375,,0.986155385240347
2000-09-01,11.113634049667295,jrc,,0.11542946092462902,,38.60517087780235
2000-10-01,10.420052190171901,jrc,,0.11144690040003567,,37.27321083613233
2000-11-01,10.074800034295059,jrc,,0.10941950566272518,,36.59515239556026
2000-12-01,0.0,jrc,,0.0,,0.0
2001-01-01,9.323063107096102,jrc,,0.10489261675009592,,35.081142725784595
2001-02-01,0.0,jrc,,0.0,,0.0
2001-03-01,0.0,jrc,,0.0,,0.0
2001-04-01,0.0,jrc,,0.0,,0.0
2001-05-01,5.92594617148294,jrc,,0.08194362507264352,,27.405894673124926
2001-06-01,0.0,jrc,,0.0,,0.0
2001-07-01,0.0,jrc,,0.0,,0.0
2001-08-01,3.9970031798354317,jrc,,0.06611968480763697,,22.11360695907591
2001-09-01,11.212207217761945,jrc,,0.11598617695086957,,38.791363528718925
2001-10-01,6.005011708597336,jrc,,0.08253753515522945,,27.604526807769048
2001-11-01,0.0,jrc,,0.0,,0.0
2001-12-01,9.724637996888152,jrc,,0.10733071108435427,,35.89655889108839
2002-01-01,0.0,jrc,,0.0,,0.0
2002-02-01,0.0,jrc,,0.0,,0.0
2002-03-01,9.312609519643264,jrc,,0.104828517836465,,35.059704962028434
2002-04-01,0.0,jrc,,0.0,,0.0
2002-05-01,0.0,jrc,,0.0,,0.0
2002-06-01,8.923695853411742,jrc,,0.10242004182331498,,34.25419458973745
2002-07-01,0.0,jrc,,0.0,,0.0
2002-08-01,0.6950383555087218,jrc,,0.025490804419362717,,8.525352648616295
2002-09-01,11.439869123213942,jrc,,0.11726350321711959,,39.218562948869426
2002-10-01,10.533578783632283,jrc,,0.11210685098707941,,37.49393009601319
2002-11-01,0.0,jrc,,0.0,,0.0
2002-12-01,10.43684673905198,jrc,,0.11154473565929147,,37.305931658625916
2003-01-01,10.264335780910363,jrc,,0.11053634614706799,,36.968677641159864
2003-02-01,4.5215371114006535,jrc,,0.0707146049547432,,23.65036955008134
2003-03-01,9.910434156362735,jrc,,0.10844321220621522,,36.26863284488804
2003-04-01,8.3636520534771,jrc,,0.09886616268223918,,33.06560624824053
2003-05-01,0.0,jrc,,0.0,,0.0
2003-06-01,0.0,jrc,,0.0,,0.0
2003-07-01,0.0,jrc,,0.0,,0.0
2003-08-01,0.0,jrc,,0.0,,0.0
2003-09-01,0.0,jrc,,0.0,,0.0
2003-10-01,13.235710131254569,jrc,,0.12696003385762264,,42.46154978515808
2003-11-01,10.321728492725796,jrc,,0.11087267775532104,,37.08116312886992
2003-12-01,10.314963323799173,jrc,,0.1108330769791568,,37.06791872212602
2004-01-01,0.0,jrc,,0.0,,0.0
2004-02-01,11.706744542373002,jrc,,0.11874620106864228,,39.71444851794057
2004-03-01,9.664451289140992,jrc,,0.10696825750491892,,35.77533695816687
2004-04-01,10.083126826677137,jrc,,0.10946877112302868,,36.61162913813668
2004-05-01,10.048992548309208,jrc,,0.10926669784466363,,36.54404610189419
2004-06-01,10.208254463318342,jrc,,0.11020687172754257,,36.85848552760621
2004-07-01,0.0,jrc,,0.0,,0.0
2004-08-01,0.0,jrc,,0.0,,0.0
2004-09-01,0.19561351781987216,jrc,,0.01277544381076833,,4.272723682531214
2004-10-01,10.105865761252007,jrc,,0.10960321176760311,,36.65659256441576
2004-11-01,10.735558059076059,jrc,,0.11327304134222548,,37.883960315125584
2004-12-01,11.413110955792613,jrc,,0.11711397687817389,,39.16855413985749
2005-01-01,10.930332434078453,jrc,,0.11438821056805362,,38.256926611389176
2005-02-01,10.81232319599729,jrc,,0.11371364620757353,,38.03131980186406
2005-03-01,10.380139588219734,jrc,,0.11121410446351968,,37.195352663384504
2005-04-01,9.036231309251017,jrc,,0.10312178332616662,,34.48889074453733
2005-05-01,9.687294075806603,jrc,,0.10710594089965401,,35.82138491627225
2005-06-01,0.0,jrc,,0.0,,0.0
2005-07-01,0.0,jrc,,0.0,,0.0
2005-08-01,0.0,jrc,,0.0,,0.0
2005-09-01,0.91750367056358,jrc,,0.02965470591216596,,9.917961843533767
2005-10-01,11.68239283981455,jrc,,0.11861155092832923,,39.66941502619707
2005-11-01,11.467595344748347,jrc,,0.11741827127542193,,39.27032484127824
2005-12-01,11.322694212928692,jrc,,0.11660753807261326,,38.999176612914134
2006-01-01,11.185091517361279,jrc,,0.11583325728898913,,38.740219829093355
2006-02-01,10.988159698973897,jrc,,0.11471755236746191,,38.3670743703886
2006-03-01,10.581837580720547,jrc,,0.11238640699589382,,37.5874270889277
2006-04-01,3.2181652715693456,jrc,,0.05875499848368448,,19.650501165111866
2006-05-01,9.8988390071514,jrc,,0.1083740625745183,,36.245505877765325
2006-06-01,0.0,jrc,,0.0,,0.0
2006-07-01,0.0,jrc,,0.0,,0.0
2006-08-01,0.0,jrc,,0.0,,0.0
2006-09-01,16.241337347669123,jrc,,0.14193567624295858,,47.470125833765415
2006-10-01,11.879401838756367,jrc,,0.11969725899738323,,40.03252809277031
2006-11-01,12.618438286975827,jrc,,0.12369884825599571,,41.37085225953034
2006-12-01,12.232135664732937,jrc,,0.12162089161608788,,40.675883483641435
2007-01-01,4.922794646551374,jrc,,0.07406764943042868,,24.771789107166782
2007-02-01,9.057508813305425,jrc,,0.10325401618803554,,34.533115781951686
2007-03-01,10.777748465782746,jrc,,0.1135153762418528,,37.9650087765394
2007-04-01,9.966032384721585,jrc,,0.10877427128299196,,36.379354944144474
2007-05-01,11.420188160264692,jrc,,0.11715354025167073,,39.18178603734807
2007-06-01,0.0,jrc,,0.0,,0.0
2007-07-01,0.0,jrc,,0.0,,0.0
2007-08-01,3.5000558209374755,jrc,,0.06150553116131244,,20.57041175963627
2007-09-01,1.92554565509201,jrc,,0.04441303257198381,,14.853857047486226
2007-10-01,30.34120294321167,jrc,,0.199514136278736,,66.72713587917592
2007-11-01,30.270158413964566,jrc,,0.19925945836150358,,66.64195931822863
2007-12-01,32.0259432260499,jrc,,0.20547602702481868,,68.7210792725146
2008-01-01,32.13443011708439,jrc,,0.20585498432680485,,68.84782084508524
2008-02-01,32.079815105916,jrc,,0.20566428066000617,,68.78404035451712
2008-03-01,31.843817549171966,jrc,,0.20483852467404146,,68.50786778396035
2008-04-01,31.358826534360563,jrc,,0.20313274797921685,,67.93737390609259
2008-05-01,30.07848960537417,jrc,,0.19857101039638145,,66.41170916266938
2008-06-01,0.0,jrc,,0.0,,0.0
2008-07-01,0.0,jrc,,0.0,,0.0
2008-08-01,0.0,jrc,,0.0,,0.0
2008-09-01,21.788545031398442,jrc,,0.16657880213752724,,55.711973959039206
2008-10-01,30.225612173205132,jrc,,0.19909963178827778,,66.58850561480862
2008-11-01,0.0,jrc,,0.0,,0.0
2008-12-01,32.004575872441926,jrc,,0.2054013195465019,,68.69609349381335
2009-01-01,31.692466553327833,jrc,,0.2043074806594474,,68.33026109011618
2009-02-01,31.79941891943054,jrc,,0.20468286285482484,,68.45580697485781
2009-03-01,31.254737546762176,jrc,,0.2027650920833362,,67.81441206800542
2009-04-01,20.014880722818162,jrc,,0.15904783098800385,,53.19325451103808
2009-05-01,28.19331048691641,jrc,,0.19169012666650193,,64.11041025635517
2009-06-01,25.24008644861234,jrc,,0.18047463568351996,,60.35940992759865
2009-07-01,0.0,jrc,,0.0,,0.0
