date,area_km2,data_source,cloud_coverage_percent,estimated_storage_bcm,cwc_storage_bcm,percent_full
2010-01-01,8.68155628715263,jrc,,0.029885413599869126,,53.36681
2010-02-01,8.908156024884546,jrc,,0.03188533625955966,,56.9381
2010-03-01,9.064442670979489,jrc,,0.033310383623613306,,59.482828
2010-04-01,8.209914885030082,jrc,,0.025970087761636236,,46.375157
2010-05-01,6.936732620942546,jrc,,0.017001721946700216,,30.360218
2010-06-01,0.0,jrc,,0.0,,0.0
2010-07-01,0.0,jrc,,0.0,,0.0
2010-08-01,0.0,jrc,,0.0,,0.0
2010-09-01,9.25833008950472,jrc,,0.035130698533244166,,62.73339
2010-10-01,7.669540110159658,jrc,,0.02188454171247431,,39.079539
2010-11-01,0.0,jrc,,0.0,,0.0
2010-12-01,8.202766165698705,jrc,,0.02591327653694383,,46.273708
2011-01-01,9.18125017138738,jrc,,0.03440004567726209,,61.428653
2011-02-01,9.638543290200284,jrc,,0.03887116439274669,,69.412794
2011-03-01,7.544448629164526,jrc,,0.020998257204016896,,37.496888
2011-04-01,6.665107922241068,jrc,,0.015377346621074503,,27.459548
2011-05-01,7.315709057310194,jrc,,0.019434302598454835,,34.704112
2011-06-01,0.0,jrc,,0.0,,0.0
2011-07-01,0.0,jrc,,0.0,,0.0
2011-08-01,0.0,jrc,,0.0,,0.0
2011-09-01,0.6954094388578532,jrc,,5.2392292456846e-05,,0.093558
2011-10-01,7.63099318925243,jrc,,0.02160907998881153,,38.587643
2011-11-01,8.121678830394018,jrc,,0.025274107120897372,,45.132334
2011-12-01,9.89820931987985,jrc,,0.04155772254708581,,74.210219
2012-01-01,10.096275791919048,jrc,,0.04368006165998414,,78.00011
2012-02-01,9.195319597323628,jrc,,0.03453272237340368,,61.665576
2012-03-01,8.817920882282731,jrc,,0.03107958821243564,,55.499265
2012-04-01,9.647494699704762,jrc,,0.038961982047090706,,69.574968
2012-05-01,8.67401156736142,jrc,,0.029820164203441732,,53.250293
2012-06-01,0.0,jrc,,0.0,,0.0
2012-07-01,0.0,jrc,,0.0,,0.0
2012-08-01,0.0,jrc,,0.0,,0.0
2012-09-01,3.2481712807549106,jrc,,0.0025240881779589335,,4.5073
2012-10-01,7.847358381246256,jrc,,0.023182580340970163,,41.397465
2012-11-01,7.632163126927824,jrc,,0.021617409620336366,,38.602517
2012-12-01,7.968977183171565,jrc,,0.024096430839163845,,43.029341
2013-01-01,9.429935482475678,jrc,,0.036790716068611146,,65.697707
2013-02-01,9.529271606657744,jrc,,0.037772802577514863,,67.451433
2013-03-01,7.713894573677056,jrc,,0.022204108673584935,,39.650194
2013-04-01,9.76556793445052,jrc,,0.04017187996710841,,71.7355
2013-05-01,9.475233347016363,jrc,,0.037236621052245546,,66.493966
2013-06-01,0.0,jrc,,0.0,,0.0
2013-07-01,0.9520754922980774,jrc,,0.00011541128272180217,,0.206092
2013-08-01,0.0203847236938476,jrc,,7.337300870589211e-09,,1.3e-05
2013-09-01,9.128938429490956,jrc,,0.03390943329799777,,60.552559
2013-10-01,9.304565028017352,jrc,,0.03557341115660773,,63.523948
2013-11-01,10.526100395051024,jrc,,0.0485066930503345,,86.619095
2013-12-01,10.521732491616776,jrc,,0.04845610729843277,,86.528763
2014-01-01,10.490319197974957,jrc,,0.04809323812324267,,85.880782
2014-02-01,10.230159435995542,jrc,,0.04515086475999587,,80.626544
2014-03-01,10.466533444823629,jrc,,0.047819570188602833,,85.39209
2014-04-01,10.340681629529175,jrc,,0.0463871946503541,,82.834276
2014-05-01,9.76665498641345,jrc,,0.04018312262514439,,71.755576
2014-06-01,0.2713127440467984,jrc,,4.916286185255085e-06,,0.008779
2014-07-01,6.201639622632493,jrc,,0.012829004616682906,,22.908937
2014-08-01,0.0,jrc,,0.0,,0.0
2014-09-01,9.66837501842026,jrc,,0.039174322272380914,,69.954147
2014-10-01,9.923287638187304,jrc,,0.04182292861806906,,74.683801
2014-11-01,10.33740092532996,jrc,,0.0463502059424712,,82.768225
2014-12-01,10.290066735268628,jrc,,0.04581850680749504,,81.818762
2015-01-01,9.537255864037816,jrc,,0.03785241610832352,,67.5936
2015-02-01,9.46419278715672,jrc,,0.037127641317765,,66.299359
2015-03-01,10.281433672324864,jrc,,0.04572193080188388,,81.646305
2015-04-01,10.169941882627835,jrc,,0.04448570380870841,,79.438757
2015-05-01,10.149862275393131,jrc,,0.04426522578573374,,79.045046
2015-06-01,9.4383643609067,jrc,,0.03687344369397665,,65.845435
2015-07-01,4.876995537812017,jrc,,0.0070121517980155056,,12.5217
2015-08-01,0.0,jrc,,0.0,,0.0
2015-09-01,6.329485359293308,jrc,,0.013504276174133568,,24.114779
2015-10-01,7.105491930421858,jrc,,0.018060783008870363,,32.251398
2015-11-01,9.631835292109129,jrc,,0.03880319119510552,,69.291413
2015-12-01,10.264426245060111,jrc,,0.04553203168056263,,81.307199
2016-01-01,9.255944840194063,jrc,,0.035107949620041184,,62.692767
2016-02-01,9.91476482378902,jrc,,0.041732684908648135,,74.522652
2016-03-01,9.328075220471812,jrc,,0.035799809531705404,,63.928231
2016-04-01,9.201275383302594,jrc,,0.03458897896629063,,61.766034
2016-05-01,10.137318372749506,jrc,,0.044127825934207984,,78.799689
2016-06-01,6.10178331088879,jrc,,0.012316015351616048,,21.992885
2016-07-01,0.0,jrc,,0.0,,0.0
2016-08-01,0.0,jrc,,0.0,,0.0
2016-09-01,6.119729616751192,jrc,,0.012407282036900632,,22.155861
2016-10-01,10.311924600201918,jrc,,0.04606357443506126,,82.256383
2016-11-01,10.786083501610053,jrc,,0.05157511572488088,,92.098421
2016-12-01,10.30791495621709,jrc,,0.04601855984172228,,82.176
2017-01-01,10.401757607422716,jrc,,0.04707905139229748,,84.069735
2017-02-01,10.103923697813652,jrc,,0.0437632899580111,,78.148732
2017-03-01,10.804452126165105,jrc,,0.05179620627765822,,92.493225
2017-04-01,10.71278958043373,jrc,,0.05069858982550515,,90.533196
2017-05-01,8.611591893379373,jrc,,0.029283627174357965,,52.292191
2017-06-01,0.0,jrc,,0.0,,0.0
2017-07-01,1.6935447659302003,jrc,,0.0004909665843305467,,0.876726
2017-08-01,0.0,jrc,,0.0,,0.0
2017-09-01,7.736043343812181,jrc,,0.02236473254487363,,39.937022
2017-10-01,9.216491090314207,jrc,,0.03473295253038825,,62.02313
2017-11-01,10.304622108500771,jrc,,0.04598161223871958,,82.110022
2017-12-01,10.4182901540701,jrc,,0.04726739050825915,,84.406054
2018-01-01,10.299275613927144,jrc,,0.045921659625507295,,82.002964
2018-02-01,10.437882169609884,jrc,,0.04749116971782091,,84.80566
2018-03-01,10.34731614023116,jrc,,0.046462050576575105,,82.967947
2018-04-01,10.29526928046818,jrc,,0.04587676570337493,,81.922796
2018-05-01,10.582097631926336,jrc,,0.04915802920952325,,87.782195
2018-06-01,7.235340896329419,jrc,,0.018902029863541673,,33.753625
2018-07-01,0.0,jrc,,0.0,,0.0
2018-08-01,3.76127231610698,jrc,,0.0036494970680758083,,6.516959
2018-09-01,10.155419305793934,jrc,,0.044326177051506314,,79.153888
2018-10-01,10.04684007411166,jrc,,0.04314437726872524,,77.043531
2018-11-01,10.313189482695808,jrc,,0.04607778024056474,,82.28175
2018-12-01,10.144948818755148,jrc,,0.044211375507389156,,78.948885
2019-01-01,10.221002421101518,jrc,,0.04504933327855073,,80.445238
2019-02-01,9.93020925565007,jrc,,0.041896304474043904,,74.814829
2019-03-01,10.382069286230118,jrc,,0.04685535209924087,,83.670272
2019-04-01,9.69622108102658,jrc,,0.03945858212627765,,70.461754
2019-05-01,8.895775416489945,jrc,,0.031774048962853144,,56.739373
2019-06-01,5.2111923974751715,jrc,,0.008283518867310817,,14.791998
2019-07-01,0.0,jrc,,0.0,,0.0
2019-08-01,0.155435757019043,jrc,,1.2118896788243615e-06,,0.002164
2019-09-01,0.0016987382202148,jrc,,1.4207928575895942e-11,,0.0
2019-10-01,10.757405554661345,jrc,,0.051231076960374745,,91.484066
2019-11-01,10.479552698140402,jrc,,0.04796924721881319,,85.65937
2019-12-01,10.70466068520404,jrc,,0.050601932942398,,90.360595
2020-01-01,11.14508875479492,jrc,,0.05600000000000008,,100.0
2020-02-01,11.030685112322818,jrc,,0.054566096254796616,,97.439458
2020-03-01,10.998843795780862,jrc,,0.05417098507300876,,96.733902
2020-04-01,10.206802778260606,jrc,,0.04489216210475816,,80.164575
2020-05-01,10.29550179130921,jrc,,0.04587937043609507,,81.927447
2020-06-01,6.7560388505649485,jrc,,0.0159102098433,,28.411089
2020-07-01,5.4729197861725325,jrc,,0.009369508038505807,,16.731264
2020-08-01,0.1687836101727653,jrc,,1.4907702786586432e-06,,0.002662
2020-09-01,10.77834658992726,jrc,,0.05148216224045818,,91.932433
2020-10-01,10.798402558344062,jrc,,0.05172332887097204,,92.363087
2020-11-01,10.594168059744748,jrc,,0.04929911319327246,,88.034131
2020-12-01,10.85525006047977,jrc,,0.05241059445453507,,93.590347
2021-01-01,10.106859302385756,jrc,,0.04379526200350822,,78.205825
2021-02-01,10.68704305867789,jrc,,0.05039283112278118,,89.987198
2021-03-01,10.226593221533554,jrc,,0.04511130679255574,,80.555905
2021-04-01,8.566709038309474,jrc,,0.028901450583448094,,51.609733
2021-05-01,8.551963043829183,jrc,,0.02877654810471651,,51.386693
2021-06-01,6.773052315765055,jrc,,0.01601112617308097,,28.591297
2021-07-01,0.001698844543457,jrc,,1.4210164260552406e-11,,0.0
2021-08-01,0.0,jrc,,0.0,,0.0
2021-09-01,0.0653906528320312,jrc,,1.37444533054709e-07,,0.000245
2021-10-01,9.899018494701805,jrc,,0.04156626380415102,,74.225471
2021-11-01,9.162386227526268,jrc,,0.034222638412495954,,61.111854
2021-12-01,8.891642318903347,jrc,,0.031736949373324254,,56.673124
2025-12-24,9.296725963065349,sentinel_2,20.823291,0.03549811477075595,,63.389491
2026-01-05,9.735106852127585,sentinel_2,5.847773333333333,0.03985761113003044,,71.174306
2026-01-13,10.09095421462067,sentinel_2,0.000332,0.0436222059049202,,77.896796
2026-01-23,9.51224835071188,sentinel_2,0.12094,0.03760339529353916,,67.14892
2026-02-02,9.402782598681046,sentinel_2,0.705516,0.03652497679126643,,65.223173
2026-02-12,9.435088261496634,sentinel_2,0.000272,0.036841276189928336,,65.787993
2026-02-22,9.589229075288252,sentinel_2,5.0774285,0.03837312702287582,,68.523441
2026-03-06,8.950011726226988,sentinel_2,0.0006073333333333,0.03226330721042159,,57.613049
2026-03-16,9.14548835234758,sentinel_2,2.537397,0.034064189994629776,,60.828911
2026-03-19,8.83736040446814,sentinel_2,0.747401,0.03125212293592998,,55.807362
2026-04-05,8.989295612967041,sentinel_2,5.771360666666666,0.032620496840991935,,58.250887
2026-04-13,8.707411236018975,sentinel_2,2.7711789999999996,0.030109668161247705,,53.767265
2026-04-25,8.658565625360106,sentinel_2,33.369926666666665,0.029686850050685776,,53.012232
2026-05-03,8.701375695242163,sentinel_2,1.1017985,0.03005722816561649,,53.673622
2026-05-15,8.808931756748756,sentinel_2,35.328975666666665,0.03100000000000001,,55.357143
2026-05-18,8.704644663246757,sentinel_2,26.319087777777774,0.03008562386868727,,53.724328
