date,area_km2,data_source,cloud_coverage_percent,estimated_storage_bcm,cwc_storage_bcm,percent_full
2000-01-01,3.3564774949951093,jrc,,0.10405143484605073,,14.928469848787767
2000-02-01,2.2986406137084905,jrc,,0.05820598207524578,,8.350929996448462
2000-03-01,1.6200721889038074,jrc,,0.03402755178158931,,4.882001690328453
2000-04-01,1.708987671954218,jrc,,0.036934870801711754,,5.29912063152249
2000-05-01,0.0,jrc,,0.0,,0.0
2000-06-01,0.0,jrc,,0.0,,0.0
2000-07-01,0.0,jrc,,0.0,,0.0
2000-08-01,0.006595112670898436,jrc,,7.312290636924209e-06,,0.0010491091301182511
2000-09-01,1.1022901436767554,jrc,,0.018845787032950864,,2.703843189806437
2000-10-01,0.799703885681152,jrc,,0.01151768478530792,,1.6524655359121836
2000-11-01,0.7238522181396485,jrc,,0.009884528221896052,,1.4181532599563922
2000-12-01,0.0,jrc,,0.0,,0.0
2001-01-01,0.633158586853027,jrc,,0.008049110777421487,,1.1548222062297686
2001-02-01,0.583691393432617,jrc,,0.007104565883742051,,1.0193064395612699
2001-03-01,0.4608475182495113,jrc,,0.004943842447285504,,0.7093030770854383
2001-04-01,0.4468322125244136,jrc,,0.0047150205764168165,,0.6764735403754399
2001-05-01,0.0,jrc,,0.0,,0.0
2001-06-01,0.0,jrc,,0.0,,0.0
2001-07-01,0.0,jrc,,0.0,,0.0
2001-08-01,0.0,jrc,,0.0,,0.0
2001-09-01,0.6092890472412118,jrc,,0.007588213278489798,,1.0886963096828979
2001-10-01,0.0,jrc,,0.0,,0.0
2001-11-01,0.5259805529785158,jrc,,0.006055642633308646,,0.8688152988965059
2001-12-01,0.0,jrc,,0.0,,0.0
2002-01-01,0.42787070166015584,jrc,,0.004411509698226087,,0.6329282206924086
2002-02-01,0.0,jrc,,0.0,,0.0
2002-03-01,0.401488236083984,jrc,,0.004001067637619042,,0.5740412679510821
2002-04-01,0.0,jrc,,0.0,,0.0
2002-05-01,0.25061887969970736,jrc,,0.0019415117136372376,,0.2785526131473799
2002-06-01,0.18631533032226566,jrc,,0.0012318512505640148,,0.1767361908987109
2002-07-01,0.0,jrc,,0.0,,0.0
2002-08-01,0.0,jrc,,0.0,,0.0
2002-09-01,1.1055954111328168,jrc,,0.018932567299665484,,2.7162937302246037
2002-10-01,1.1080652793579087,jrc,,0.01899750463850982,,2.7256104215939483
2002-11-01,0.9291479702758784,jrc,,0.01449914194926859,,2.0802212265808593
2002-12-01,0.8607155842895504,jrc,,0.012893190105246323,,1.8498120667498315
2003-01-01,0.7444642518310546,jrc,,0.010319692229196027,,1.4805871204011518
2003-02-01,0.6760338016357413,jrc,,0.008900443192565369,,1.276964590038073
2003-03-01,0.6224426387939447,jrc,,0.007841025883205358,,1.1249678455100944
2003-04-01,0.370159051635742,jrc,,0.0035321099726830572,,0.5067589630822178
2003-05-01,0.0,jrc,,0.0,,0.0
2003-06-01,0.0,jrc,,0.0,,0.0
2003-07-01,0.0,jrc,,0.0,,0.0
2003-08-01,0.0,jrc,,0.0,,0.0
2003-09-01,5.364406932358675,jrc,,0.21365703358645288,,30.653806827324665
2003-10-01,8.451172638050068,jrc,,0.4291481801950791,,61.570757560269605
2003-11-01,0.0,jrc,,0.0,,0.0
2003-12-01,10.52479765998558,jrc,,0.6009439100120297,,86.21863845222809
2004-01-01,7.820036192475915,jrc,,0.38096426192811694,,54.65771333258493
2004-02-01,9.375355681334183,jrc,,0.5032287340796487,,72.19924448775448
2004-03-01,6.18389241835221,jrc,,0.2657379002236962,,38.1259541210468
2004-04-01,5.670854956574074,jrc,,0.2326688398989409,,33.38146913901591
2004-05-01,3.8215243541869897,jrc,,0.12697490343553966,,18.21734626047915
2004-06-01,4.247526838397097,jrc,,0.14933020607603698,,21.42470675409426
2004-07-01,0.0,jrc,,0.0,,0.0
2004-08-01,0.0,jrc,,0.0,,0.0
2004-09-01,0.0,jrc,,0.0,,0.0
2004-10-01,9.279938329128802,jrc,,0.4953913923634652,,71.07480521713991
2004-11-01,0.0,jrc,,0.0,,0.0
2004-12-01,10.1100770542068,jrc,,0.5649939575606735,,81.06082604887712
2005-01-01,8.622881549011264,jrc,,0.44259983297234423,,63.50069339631912
2005-02-01,8.414556520918373,jrc,,0.42629842545347313,,61.1618974825643
2005-03-01,9.06982878559256,jrc,,0.4782852298922828,,68.62054948239353
2005-04-01,7.230107622928341,jrc,,0.3377654787622093,,48.45989652255514
2005-05-01,6.106655200523223,jrc,,0.2606620150404414,,37.39770660551527
2005-06-01,4.533672212316145,jrc,,0.1650416734596189,,23.678862763216486
2005-07-01,0.0,jrc,,0.0,,0.0
2005-08-01,0.0,jrc,,0.0,,0.0
