date,area_km2,data_source,cloud_coverage_percent,estimated_storage_bcm,cwc_storage_bcm,percent_full
2010-01-01,47.20383503477717,jrc,,0.3110578763437917,,70.05808
2010-02-01,45.56244447823502,jrc,,0.2799567823158901,,63.053329
2010-03-01,3.8116150854496977,jrc,,0.0001737303233546495,,0.039128
2010-04-01,0.0,jrc,,0.0,,0.0
2010-05-01,22.935538748544875,jrc,,0.03629027781180203,,8.173486
2010-06-01,0.0,jrc,,0.0,,0.0
2010-07-01,45.210074121662345,jrc,,0.273561329047386,,61.612912
2010-08-01,2.9208494334558797,jrc,,7.866617799088044e-05,,0.017718
2010-09-01,16.96759319021231,jrc,,0.014797722889171276,,3.33282
2010-10-01,19.757416577239887,jrc,,0.0232795008464137,,5.243131
2010-11-01,0.0,jrc,,0.0,,0.0
2010-12-01,0.0,jrc,,0.0,,0.0
2011-01-01,51.02083381007566,jrc,,0.39206650477507066,,88.303267
2011-02-01,50.99086907427974,jrc,,0.39138151797014503,,88.148991
2011-03-01,25.10912182902589,jrc,,0.04751552165625829,,10.701694
2011-04-01,0.0,jrc,,0.0,,0.0
2011-05-01,20.60942157562448,jrc,,0.026396748843477476,,5.945214
2011-06-01,0.0,jrc,,0.0,,0.0
2011-07-01,0.0,jrc,,0.0,,0.0
2011-08-01,0.0,jrc,,0.0,,0.0
2011-09-01,21.078107837529448,jrc,,0.028224014528404215,,6.35676
2011-10-01,51.349152307359326,jrc,,0.39962400382688573,,90.005406
2011-11-01,32.726090128098434,jrc,,0.10454996156708583,,23.547289
2011-12-01,24.420580416860258,jrc,,0.043741349022403356,,9.851655
2012-01-01,41.49397789288483,jrc,,0.21192303561496617,,47.730413
2012-02-01,20.79074249214123,jrc,,0.02709404085139477,,6.102261
2012-03-01,33.035495091912395,jrc,,0.10751971262302892,,24.216151
2012-04-01,36.12935695866446,jrc,,0.14035057728598072,,31.61049
2012-05-01,3.2411813975219737,jrc,,0.00010722851166542453,,0.024151
2012-06-01,0.3176788010864262,jrc,,1.0661783675021471e-07,,2.4e-05
2012-07-01,0.0,jrc,,0.0,,0.0
2012-08-01,0.0,jrc,,0.0,,0.0
2012-09-01,28.981955113893108,jrc,,0.07282197838955208,,16.401346
2012-10-01,38.00898166460518,jrc,,0.16322078805082335,,36.761439
2012-11-01,37.4500993835775,jrc,,0.15618043158614064,,35.175773
2012-12-01,19.493539344857208,jrc,,0.022366204247442248,,5.037433
2013-01-01,28.31474835244867,jrc,,0.06794458575739941,,15.302835
2013-02-01,21.764378801513367,jrc,,0.031048191262642428,,6.992836
2013-03-01,10.752531897915778,jrc,,0.003806397285425442,,0.857297
2013-04-01,19.036097509659527,jrc,,0.02083991264343986,,4.693674
2013-05-01,11.788426274414164,jrc,,0.005005094274375775,,1.127273
2013-06-01,0.0,jrc,,0.0,,0.0
2013-07-01,49.59889451604026,jrc,,0.36043011131948904,,81.177953
2013-08-01,31.59718661197715,jrc,,0.09417690795558895,,21.211015
2013-09-01,45.0419634615657,jrc,,0.27054464764404323,,60.933479
2013-10-01,51.791701592461315,jrc,,0.40996316365856594,,92.334046
2013-11-01,51.58823136812309,jrc,,0.4051877621117349,,91.258505
2013-12-01,48.425755710735565,jrc,,0.3356434535894125,,75.595372
2014-01-01,49.49452600640542,jrc,,0.35817729001045995,,80.670561
2014-02-01,49.60768964465127,jrc,,0.36062038513578126,,81.220807
2014-03-01,48.49746011697054,jrc,,0.3371249296533589,,75.929038
2014-04-01,41.43493216097181,jrc,,0.2110266758199706,,47.528531
2014-05-01,39.08444038127252,jrc,,0.17735530205413133,,39.944888
2014-06-01,34.45188705131504,jrc,,0.12183075748073445,,27.43936
2014-07-01,23.13574990650601,jrc,,0.037241369498012954,,8.387696
2014-08-01,39.79131693267193,jrc,,0.18707458686425096,,42.133916
2014-09-01,48.857537194620726,jrc,,0.34463011952996836,,77.619396
2014-10-01,51.98721102518398,jrc,,0.4145867949603325,,93.375404
